Date,Content,Video title,Video publish time,Duration,Views from playlist
2024-03-27,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-03-28,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-03-29,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-03-30,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-03-31,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-01,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-02,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-03,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-04,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-05,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-06,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-07,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-08,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-09,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-10,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-11,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-12,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-13,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-14,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-15,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-16,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-17,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-18,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-19,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-20,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-21,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-22,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-23,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-24,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-25,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-26,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-27,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-28,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-29,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-04-30,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-01,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-02,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-03,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-04,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-05,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-06,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-07,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-08,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-09,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-10,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-11,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-12,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-13,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-14,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-15,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-16,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-17,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-18,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-19,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-20,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-21,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-22,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-23,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-24,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-25,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-26,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-27,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-28,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-29,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-30,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-05-31,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-01,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-02,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-03,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-04,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-05,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-06,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-07,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-08,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-09,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-10,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-11,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-12,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-13,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-14,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-15,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-16,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-17,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-18,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-19,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-20,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-21,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-22,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-23,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-24,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-25,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-26,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-27,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-28,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-29,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-06-30,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-01,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-02,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-03,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-04,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-05,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-06,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-07,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-08,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-09,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-10,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-11,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-12,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-13,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-14,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-15,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-16,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-17,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-18,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-19,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-20,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-21,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-22,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-23,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-24,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-25,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-26,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-27,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-28,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-29,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-30,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-07-31,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-01,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-02,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-03,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-04,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-05,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-06,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-07,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-08,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-09,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-10,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-11,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-12,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-13,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-14,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-15,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-16,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-17,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-18,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-19,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-20,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-21,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-22,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-23,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-24,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-25,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-26,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-27,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-28,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-29,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-30,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-08-31,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-01,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-02,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-03,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-04,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-05,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-06,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-07,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-08,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-09,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-10,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-11,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-12,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-13,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-14,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-15,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-16,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-17,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-18,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-19,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-20,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-21,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-22,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-23,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-24,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-25,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-26,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-27,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-28,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-29,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-09-30,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-01,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-02,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-03,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-04,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-05,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-06,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-07,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-08,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-09,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-10,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-11,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-12,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-13,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-14,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-15,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-16,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
2024-10-17,WRwxOM15Zgk,Session 5: Disciplinary support: why is reproducibility not uniformly required across disciplines?,"Feb 5, 2023",3678,0
